key,x,y
843,633.7736,4683.8692
844,633.5728,4683.7229
845,633.1564,4683.4312
846,633.5315,4684.0999
847,633.1339,4684.2236
848,634.1017,4683.7249
849,632.7293,4684.4846
850,632.7653,4684.8133
851,633.2053,4684.7816
852,633.6095,4684.5343
853,634.0366,4684.3836
854,633.8056,4684.7876
855,632.4037,4685.514
856,632.7132,4685.4206
857,633.4262,4684.753
858,634.3535,4684.2891
859,634.5191,4685.2607
860,645.306,4676.1601
861,646.0475,4681.8272
862,646.8737,4681.6471
863,647.147,4681.4631
864,647.1137,4681.889
865,646.9915,4681.8081
866,646.8975,4682.0098
867,646.2661,4682.3689
868,646.6233,4682.3977
869,647.2202,4682.6723
870,646.4994,4683.1184
871,646.6745,4683.1191
872,647.3618,4682.7903
873,647.7087,4682.6372
874,647.8439,4683.2611
875,648.2301,4683.0794
876,628.5546,4680.3276
877,628.0432,4680.1774
878,628.3977,4680.5256
879,631.3078,4686.0098
880,631.0065,4686.2224
881,630.0449,4685.2554
882,630.0887,4685.4924
883,630.2297,4685.8619
884,630.676,4685.7135
885,630.6357,4684.8248
886,629.4199,4685.8414
887,629.6783,4685.5709
888,628.0558,4685.816
889,630.6113,4683.2239
890,630.4504,4680.855
891,629.4993,4680.992
892,628.3283,4681.0088
893,629.0063,4680.8054
894,628.7272,4681.3423
895,628.2551,4680.8673
896,626.9604,4680.9731
897,627.5249,4681.2038
898,627.929,4681.38
899,627.8402,4685.5734
900,632.8144,4680.4554
901,632.9089,4680.8234
902,633.2474,4681.2962
903,632.7953,4681.5185
904,632.5904,4681.9254
905,632.9448,4681.6945
906,632.9698,4681.9171
907,633.2561,4681.8784
908,633.7829,4681.9767
909,633.8599,4682.1335
910,633.5753,4681.1234
911,631.219,4683.1208
912,630.8883,4682.945
913,632.2609,4684.4118
914,630.7936,4684.2616
915,630.6751,4683.5091
916,631.2282,4683.7985
917,630.6148,4680.0902
918,630.5748,4680.211
919,628.8114,4679.3047
920,648.3727,4683.3549
921,648.1742,4682.1105
922,648.3049,4681.9527
923,648.1284,4681.8787
924,647.8061,4681.5618
925,647.2049,4680.6305
926,645.6402,4678.4787
927,645.2229,4679.2143
928,646.2347,4678.2572
929,646.3179,4677.3225
930,647.2158,4679.1001
931,647.2424,4679.3194
932,648.5971,4680.7317
933,649.0655,4684.281
934,648.8556,4684.3532
935,635.2041,4686.3607
936,634.9905,4686.0559
937,634.5162,4685.7236
938,634.1838,4685.7265
939,635.1737,4686.7424
940,631.9847,4686.3765
941,636.0022,4686.9572
942,635.6128,4686.5531
943,637.4791,4685.4716
944,637.0479,4684.7255
945,636.6316,4685.1447
946,636.9739,4685.092
947,638.8428,4682.8333
948,638.2127,4684.2656
949,639.2824,4685.1361
950,637.9996,4685.3985
951,640.3721,4686.1064
952,639.7641,4686.6811
953,639.4641,4685.8231
954,639.0538,4686.0925
955,640.1614,4685.8183
956,640.7762,4685.9327
957,641.5164,4685.4596
958,642.2936,4685.0309
959,642.3464,4684.5516
960,641.2074,4685.6869
961,648.6251,4664.9265
962,642.7412,4689.8248
963,636.5163,4671.8722
964,642.39,4690.57
965,640.9476,4687.4821
966,642.9808,4687.7976
967,640.0304,4689.9448
968,643.3768,4690.3871
969,643.4515,4689.7985
970,643.727,4689.033
971,643.1391,4689.9484
972,643.4621,4688.7529
973,642.9321,4688.3589
974,641.922,4686.9402
975,639.1447,4688.4006
976,639.537,4688.4928
977,642.6857,4687.2671
978,651.7029,4686.4738
979,652.1951,4686.5749
980,628.4996,4679.6773
981,627.252,4679.9729
982,630.3664,4681.2581
983,630.2756,4680.5492
984,629.9015,4680.1185
985,629.5012,4680.2178
986,629.3548,4680.412
987,629.1118,4680.4483
988,629.6957,4680.0462
989,630.1816,4680.0242
98A001,645.4185,4672.4762
98A002,645.4545,4672.5481
98A003,645.3564,4672.5975
98A004,645.3025,4672.7132
98A005,645.3515,4672.706
98A006,645.4874,4672.6463
98A007,645.4241,4672.6102
98A008,645.5635,4672.5936
98A009,645.6599,4672.5256
98A010,645.6834,4672.4807
98A011,646.1697,4672.066
98A012,646.1856,4672.0391
98A013,646.2821,4671.5501
98A014,646.4787,4671.7927
98A015,646.5354,4671.808
98A016,646.5369,4671.6827
98A017,646.6407,4671.6318
98A018,646.6089,4671.7451
98A019,646.5889,4671.698
98A020,646.5728,4671.8412
98A021,645.538,4672.6997
98A022,646.6119,4672.2281
98A023,646.5767,4672.3472
98A024,651.3996,4675.826
98A025,651.4556,4675.7934
98A026,651.5117,4675.8521
98A027,651.7017,4675.7866
98A028,651.7317,4675.6907
98A029,651.5849,4675.7006
98A030,651.4144,4675.7427
98A031,650.5037,4676.4749
98A032,650.7616,4676.5853
98A033,651.6876,4676.0041
98A034,651.8099,4675.9579
98A035,651.8977,4675.8924
98A036,652.0108,4675.7489
98A037,652.1762,4675.7967
98A038,652.1069,4675.905
98A039,651.9685,4676.0537
98A040,651.8375,4676.1317
98A041,651.7009,4676.1862
98A042,651.4906,4676.402
98A043,651.5936,4676.2279
98A044,652.3704,4675.7937
98A045,652.3516,4675.9101
98A046,652.3787,4675.954
98A047,652.3577,4676.0064
98A048,652.2779,4675.9472
98A049,652.2,4676.0574
98A050,651.9767,4676.3102
98A051,651.4391,4676.6721
98A052,651.4859,4676.6578
98A053,652.2832,4676.2314
98A054,652.3037,4676.1976
98A055,652.3067,4676.1474
98A056,652.2981,4676.1072
98A057,652.3841,4676.1275
98A058,652.3633,4676.2589
98A059,652.3612,4676.3281
98A060,652.4535,4676.3247
98A061,652.5002,4676.3305
98A062,651.3351,4677.0809
98A063,651.1116,4676.9551
98A064,651.3574,4676.8958
98A065,652.4548,4676.932
98A066,652.4682,4676.748
98A067,652.2543,4676.8462
98A068,652.4993,4676.532
98A069,649.0097,4672.7155
98A070,649.4851,4672.643
98A071,649.5352,4672.7186
98A072,649.5296,4672.613
98A073,649.5813,4672.621
98A074,649.7479,4672.6099
98A075,649.6521,4672.7875
98A076,650.1427,4672.5744
98A077,650.3493,4672.291
98A078,650.4682,4672.302
98B001,646.3729,4670.6935
98B002,646.452,4670.487
98B003,651.656,4677.4205
98B004,651.1524,4677.4711
98B005,651.6478,4677.5757
98B006,650.3527,4677.5241
98B007,651.4131,4675.6423
98B008,650.6777,4675.4378
98B009,650.6561,4675.5009
98B010,651.267,4675.6107
98B011,650.9537,4675.6977
98B013,650.086,4677.8421
98B014,649.8792,4677.9603
98B015,649.9827,4677.5038
98B016,649.696,4677.2045
98B017,651.4126,4675.5541
98B018,650.7366,4675.201
990,629.8833,4680.6785
991,629.5612,4680.6626
992,629.0881,4679.994
993,628.7859,4680.2803
994,628.5221,4680.7626
995,627.9559,4680.8138
996,627.5606,4680.7397
997,626.8343,4681.4371
998,626.9513,4681.2109
999,627.0205,4680.5085
99A001,650.6195,4678.2661
99A002,650.6165,4678.1967
99A003,650.8535,4677.9635
99A004,650.902,4678.0236
99A005,651.368,4677.9089
99A006,652.2035,4677.4187
99A007,652.5534,4677.314
99A008,652.6522,4677.3211
99A009,651.2108,4678.3912
99A010,651.1663,4678.3339
99A011,652.0052,4677.9558
99A012,652.0779,4677.9067
99A013,652.579,4677.5577
99A014,652.6587,4677.5501
99A015,652.6435,4677.4665
99A016,651.8693,4678.422
99A017,652.0947,4678.2822
99A018,653.1533,4677.8931
99A019,653.1203,4677.9227
99A020,653.1262,4677.8226
99A021,653.0767,4677.9675
99A022,652.1236,4678.1149
99A023,652.3375,4678.4608
99A024,652.5075,4678.451
99A025,652.4794,4678.414
99A026,652.5977,4678.3648
99A027,652.6143,4678.4039
99A028,653.2098,4678.014
99A029,653.2288,4678.0461
99A030,653.2678,4678.1024
99A031,653.3205,4678.1556
99A032,653.2574,4677.98
99A033,653.3614,4678.0018
99A034,652.0831,4678.9213
99A035,651.9992,4678.9237
99A036,651.8559,4678.7726
99A037,652.9763,4678.4906
99A038,653.1575,4678.2965
99A039,653.3534,4678.2086
99A040,653.4764,4678.3415
99A041,653.0896,4678.5851
99A042,652.9817,4678.6399
99A043,652.7369,4678.7313
99A044,652.6184,4678.8025
99A045,652.4986,4678.8457
99A046,652.4359,4678.9425
99A047,652.758,4678.9151
99A048,652.5356,4678.9723
99A049,652.5586,4679.0417
99A050,652.9398,4678.9523
99A051,653.5192,4678.8738
99A052,653.2063,4679.0222
99A053,653.0688,4679.0563
99A054,652.8851,4679.0808
99A055,653.0348,4679.2724
99A056,653.3213,4679.2299
99A057,653.2393,4679.2796
99A058,653.502,4679.2193
99A059,653.8832,4679.1469
99A060,643.0623,4667.0996
99A061,642.836,4667.0159
99A062,643.4196,4666.7104
99A063,643.4563,4666.6181
99A064,642.9349,4666.6651
99A065,643.2346,4666.436
99A066,642.7838,4665.8541
99A067,642.6961,4665.8825
99A068,642.8647,4665.8337
99A069,642.7207,4666.3825
99A070,653.0834,4678.4395
99A071,641.5965,4666.6652
99A072,643.6015,4667.4322
99A073,643.8568,4667.2316
99A074,644.0082,4667.1978
99A075,644.0245,4666.8797
99A076,643.7573,4666.7581
99A077,644.3268,4667.569
99A078,644.1978,4667.595
99A079,643.9204,4667.3638
99A080,643.9151,4667.306
99A081,644.2644,4666.9483
99A082,643.5802,4666.4561
99A083,643.8932,4666.1443
99A084,643.6953,4665.9157
99A085,643.7713,4665.8808
99A086,643.8228,4665.8896
99A087,643.8234,4665.8298
99A088,644.0275,4665.5634
99A089,644.0206,4665.5189
99A090,643.6794,4665.6749
99A091,643.7203,4665.3825
99A092,643.9746,4665.2512
99A093,644.304,4665.0901
99A094,644.1418,4666.3796
99A095,644.5018,4666.2218
99A096,644.791,4666.0421
99A097,644.0949,4666.0632
99A098,644.4981,4665.177
99A099,644.6003,4665.3139
99A100,644.4852,4665.2151
99A101,644.477,4665.2921
99A102,644.4945,4665.3594
99A103,644.4277,4665.3395
99A104,644.2002,4665.3801
99A105,644.8995,4665.0815
99A106,644.981,4665.0152
99A107,644.9687,4665.1002
99A108,642.4701,4665.9163
99A109,642.3379,4665.9399
99A110,642.1948,4665.9449
99A112,641.877,4665.9738
99A113,641.7417,4666.004
99A114,641.4126,4665.9981
99A115,641.2764,4665.9676
99A116,640.9709,4666.0797
99A117,641.267,4666.0682
99A118,641.3985,4666.067
99A119,641.6201,4666.0584
99A120,641.8779,4666.0486
99A121,642.3001,4666.0265
99A122,642.4414,4666.0096
99A123,642.5651,4665.9832
99A124,641.8499,4666.1053
99A125,641.6727,4666.1539
99A126,642.0374,4666.195
99A127,641.9185,4666.2268
99A128,641.8022,4666.1934
99A129,641.523,4666.1963
99A130,641.3992,4666.1539
99A131,641.2777,4666.1537
99A132,641.1865,4666.1814
99A133,641.2011,4666.2116
99A134,640.8569,4666.2262
99A135,641.0111,4666.2418
99A136,641.1663,4666.2633
99A137,641.7236,4666.2921
99A138,641.8963,4666.309
99A139,642.0562,4666.2671
99A140,641.3406,4666.2233
99A141,641.4207,4667.2081
99A142,641.5454,4667.3445
99A143,641.3801,4667.3349
99A144,641.8888,4667.5314
99A145,641.5704,4667.4695
99A146,641.22,4667.5011
99A147,641.4757,4667.7829
99A148,641.9056,4667.6956
99A149,640.7724,4664.906
99A150,640.897,4664.8695
99A151,641.0275,4664.9314
99A152,641.0205,4665.0022
99A153,641.196,4664.9937
99A154,641.1728,4665.0581
99A155,641.3207,4665.2019
99A156,641.3495,4665.117
99A157,641.4594,4665.2403
99A158,641.4525,4665.1933
99A159,641.5068,4665.3095
99A160,641.6048,4665.2492
99A161,641.6807,4665.3492
99A162,641.8166,4665.4272
99A163,641.9424,4665.4805
99A164,641.8695,4665.6221
99A165,641.6756,4665.4328
99A166,641.7852,4665.4951
99A167,641.1828,4665.2289
99A168,641.0745,4665.1752
99A169,640.9633,4665.1023
99A170,640.8849,4664.9853
99A171,640.8243,4665.0771
99A172,640.707,4665.0072
99A173,640.4482,4665.1306
99A174,641.1218,4665.7155
99A175,641.1325,4665.7728
99A176,640.0513,4664.5575
99A177,639.8365,4665.5012
99A178,639.7039,4664.3455
99A181,639.7833,4663.1818
99A182,638.872,4662.8454
99A183,638.2406,4662.4004
99A184,637.3232,4662.739
99A185,637.9726,4662.2973
99A186,638.0106,4662.2618
99B001,649.3985,4672.0673
99B002,649.7649,4671.8388
99B003,650.0483,4671.7996
99B004,650.0987,4671.7579
99B005,650.1445,4671.7539
99B006,650.1459,4671.7309
99B007,650.1962,4671.703
99B008,650.2894,4671.7338
99B009,650.3635,4671.8621
99B010,650.3363,4671.8015
99B011,649.4306,4672.0178
99B012,649.2792,4671.9725
99B013,649.2081,4671.9282
99B014,650.2059,4671.6214
99B015,650.1407,4671.5853
99B016,649.8956,4671.5109
99B017,649.8261,4671.5062
99B018,649.7472,4671.5297
99B019,649.7441,4671.397
99B020,649.9281,4671.3587
99B021,649.8794,4671.1285
99B022,649.7299,4671.216
99B023,649.6897,4671.3213
99B024,649.1516,4671.7412
99B025,648.1859,4671.9599
99B026,648.2584,4672.0417
99B027,648.7338,4671.1241
99B028,649.5145,4670.808
99B029,649.4576,4670.8764
99B030,649.298,4670.9029
99B031,648.9579,4671.0836
99B032,648.2117,4671.631
99B033,648.2227,4671.5282
99B034,648.0632,4671.61
99B035,648.22,4671.6022
99B036,647.9702,4671.5459
99B037,647.3775,4671.8904
99B038,647.6702,4671.7449
99B039,647.7238,4671.5231
99B040,647.8548,4671.5777
99B041,647.6456,4671.4556
99B042,647.5926,4671.4085
99B043,647.6293,4671.5245
99B044,647.0254,4671.5183
99B045,647.4597,4671.1079
99B046,647.4607,4671.0517
99B047,647.5991,4671.0207
99B048,647.4097,4670.8079
99B049,639.8192,4670.0141
99B050,639.9554,4669.8073
99B051,640.8516,4672.6644
99B052,639.0286,4671.2686
99B053,649.658,4670.6333
99B054,649.6433,4670.5637
99B055,649.2672,4670.1514
99B056,649.2953,4670.0054
99B059,649.2055,4670.0984
99B060,647.1381,4672.3143
99B061,648.0219,4671.3151
99B062,647.8812,4671.2124
99B063,648.1688,4670.5387
99B065,647.5844,4672.5719
99B066,647.8623,4673.0176
99B067,646.9122,4673.2328
99B068,646.0887,4673.5796
99B069,646.0566,4673.6198
99B070,641.9222,4672.0123
99B071,641.9366,4672.0868
99B072,639.9293,4669.8426
99B073,639.8395,4671.8451
99B074,639.535,4672.0331
99B075,640.1687,4672.5802
99B076,639.7498,4669.5571
99B077,639.4645,4669.5828
99B078,639.3887,4669.21
99B079,639.393,4669.1409
99B080,639.395,4669.0846
99B081,639.4163,4668.9901
99B082,639.351,4669.0538
99B083,639.3348,4669.0002
99B084,639.3137,4668.9701
99B085,638.2354,4669.4141
99B086,638.88,4669.6084
99B087,638.9718,4669.6146
99B088,639.2234,4669.1453
99B089,638.9369,4669.0197
99B090,638.4852,4668.6198
99B091,638.6854,4668.4573
99B092,638.6871,4668.3989
99B093,637.7354,4670.2552
99B094,637.4671,4669.5533
99B095,637.7799,4669.6084
99B096,637.7481,4670.0167
99B097,636.9998,4669.6601
99B098,636.827,4669.6989
99B099,636.9566,4669.4317
99B100,636.903,4668.9944
99B101,636.2232,4668.9355
99B102,635.9811,4669.0277
99B103,636.0566,4668.9658
99B104,636.3081,4668.9248
99B105,636.3889,4668.8997
99B106,637.27,4669.2841
99B107,636.3848,4669.43
99B108,636.3301,4669.4795
99B109,636.4324,4669.485
99B110,637.5581,4669.2511
99B111,637.6344,4668.5272
99B112,636.6075,4668.6804
99B113,636.6893,4668.675
99B114,636.2863,4667.4339
99B115,636.2753,4667.4909
99B116,638.9495,4666.1522
99B117,638.5554,4665.9425
99B118,638.2317,4665.9743
99B119,638.2965,4665.8654
99B120,638.4687,4665.7474
99B121,638.1683,4665.8428
99B122,638.1457,4665.7999
99B123,638.0052,4665.6474
99B124,638.0122,4665.6949
99B125,638.1986,4665.8914
99B126,638.0884,4665.6004
99B127,637.9121,4665.5965
99B128,637.9006,4665.3787
99B129,637.9138,4665.2334
99B130,637.2024,4664.7894
99B131,636.8913,4664.5215
99B132,638.5588,4665.9813
99C001,649.2749,4672.9551
99C002,649.0953,4672.9275
99C003,650.4034,4673.4052
99C004,650.3108,4673.2515
99C005,651.0293,4673.3935
99C006,650.8776,4673.483
99C007,650.8478,4673.6555
99C008,651.0584,4673.9991
99C009,651.4002,4674.253
99C010,651.6383,4674.1806
99C011,651.5403,4674.2202
99C012,651.4173,4674.1539
99C013,651.6078,4673.9858
99C014,651.0963,4673.9171
99C015,650.8895,4673.7776
99C016,651.0524,4673.7285
99C017,650.9356,4673.5984
99C018,651.144,4673.58
99C019,651.2095,4673.6535
99C020,651.1386,4673.6472
99C021,651.0548,4673.4758
99C022,651.0277,4673.6687
99C025,646.2591,4675.5618
99C026,646.9759,4673.6813
99C027,648.8775,4680.0431
99C028,648.8767,4679.8627
99C029,647.5306,4679.5328
99C030,648.7953,4680.5529
99C031,649.0516,4680.5414
99C032,649.0318,4680.7297
99C033,651.0676,4682.7304
99C034,650.8658,4682.952
99C035,650.9871,4682.8409
99C036,651.0117,4682.9564
99C037,650.5907,4683.0188
99C038,650.2297,4682.6815
99C039,650.1634,4682.422
99C041,649.3646,4681.1272
99C101,650.9375,4673.3651
99C102,647.2345,4678.2816
99C103,649.2117,4680.0474
99C104,649.0006,4680.1032
99D001,648.0769,4666.6109
99D002,648.0385,4666.6177
99D003,647.9785,4666.6618
99D004,647.8699,4666.7232
99D005,647.0557,4667.078
99D006,647.2467,4667.1325
99D007,647.5901,4667.2045
99D008,647.7671,4667.1313
99D009,647.9741,4667.099
99D010,648.1832,4667.1331
99D011,648.2635,4667.0715
99D012,648.1347,4666.9428
99D013,648.1567,4666.9757
99D014,648.1134,4666.8847
99D015,648.0825,4666.8933
99D016,647.7342,4667.707
99D017,646.92,4667.4295
99D018,646.4737,4667.347
99D019,646.5896,4667.6514
99D020,647.7856,4667.2558
99D021,647.8328,4667.263
99D022,647.9334,4667.2831
99D023,648.0134,4667.2917
99D024,648.2384,4667.2167
99D025,648.3307,4667.264
99D026,648.2757,4667.1921
99D027,648.3713,4667.2539
99D028,645.2157,4667.6942
99D029,645.4668,4667.7593
99D030,645.5945,4667.9305
99D031,645.8666,4667.973
99D032,646.3028,4668.2882
99D033,647.4108,4667.7578
99D034,648.0652,4667.4196
99D035,648.1815,4667.438
99D036,648.2841,4667.414
99D037,648.4395,4667.39
99D038,648.3715,4667.387
99D039,647.9968,4666.8154
99D040,647.9724,4666.8603
99D041,647.9076,4666.9609
99D042,646.785,4666.0006
99D043,647.395,4665.5089
99D044,647.4575,4665.5779
99D045,647.4408,4665.4974
99D046,647.5135,4665.7
99D047,647.5116,4665.8473
99D048,647.8042,4666.319
99D049,647.5093,4666.3839
99D050,647.877,4666.1649
99D051,645.8536,4667.8848
99D052,647.8687,4666.4261
99D053,648.3754,4667.6927
99D054,648.3815,4667.7241
99D055,648.5357,4667.945
99D056,648.5588,4667.7651
99D057,648.4784,4667.6677
99D058,648.4841,4667.6401
99D059,648.541,4667.6261
99D060,648.6587,4667.7436
99D061,648.0946,4668.2794
99D062,648.2879,4668.2412
99D063,648.8947,4668.5219
99D064,648.8519,4667.9054
99D065,648.8899,4667.8493
99D066,648.9301,4668.0754
99D067,647.8836,4669.2156
99D068,647.9915,4669.0263
99D070,647.4935,4670.2052
99D071,647.4668,4670.1382
99D072,647.211,4670.005
99D073,647.125,4669.9175
99D074,648.6158,4669.7307
99D075,648.7807,4669.6304
99D076,648.8961,4669.4625
99D077,649.1567,4669.4742
99D078,649.2274,4669.1279
99D079,649.1483,4669.2741
99D080,649.1231,4669.2503
99D081,648.6769,4669.3452
99D082,648.6335,4669.4096
99D083,648.3052,4669.3917
99D084,648.889,4668.7625
99D085,648.585,4668.9774
99D086,649.1758,4669.4585
99D087,649.2499,4669.3979
99D088,646.6388,4669.6953
99D089,646.2479,4669.0901
99D090,646.3459,4669.1222
99D091,646.3556,4668.945
99D092,646.663,4669.6896
99D093,646.8584,4668.9065
99D094,646.8987,4668.7728
99D095,646.9168,4668.704
99D096,645.9871,4668.7308
99D097,646.1663,4668.7106
99D098,646.3366,4668.7023
99D099,646.2172,4668.9401
99D100,652.6649,4666.4323
99D101,653.7104,4665.9071
99D102,653.7242,4665.9608
99D103,653.8996,4665.8144
99D104,653.9499,4665.8363
99D105,653.9129,4665.7654
99D106,654.0262,4665.7956
99D107,653.9933,4666.7643
99D108,654.7785,4666.5069
99D109,654.7387,4666.4364
99D110,654.7036,4666.4217
99D111,654.7303,4666.4788
99D112,654.8148,4666.672
99D113,654.7997,4666.8682
99D114,654.8953,4666.8187
99D115,654.9143,4666.907
99D116,654.8139,4666.9043
99D117,654.8402,4666.7446
99D118,654.9183,4666.974
99D119,652.483,4667.1498
99D120,654.9185,4667.1912
99D121,654.966,4667.266
99D122,654.1054,4667.2025
99D123,655.0689,4667.5919
99D124,655.1656,4667.5685
99D125,655.1766,4667.6123
99D126,653.2492,4667.8752
99D127,653.6586,4667.8737
99D128,654.7423,4667.845
99D129,654.5181,4667.8373
99D130,654.6002,4667.8387
99D131,654.7868,4668.2068
99D132,654.7515,4667.9073
99D133,654.3976,4668.4373
99D134,655.0969,4666.8094
99D135,655.5051,4667.2673
99D136,655.5479,4667.4892
99D137,655.6062,4667.5475
99D138,655.6301,4667.5912
99D139,655.5632,4667.5589
99D140,655.5943,4667.7354
99D141,655.8321,4667.7647
99D142,656.0102,4667.6763
99D143,656.4408,4667.6
99D144,656.5104,4667.684
99D145,656.7208,4668.149
99D146,656.8189,4667.1648
99D147,656.7541,4667.2187
99D148,642.967,4664.9369
99D149,642.3668,4664.8959
99D150,642.7481,4664.6517
99D151,642.7094,4664.5965
99D152,642.6113,4664.6174
99D153,642.5214,4664.5954
99D154,641.3844,4664.7496
99D155,641.4205,4664.7301
99D156,641.4376,4664.8691
99D157,642.1947,4664.6551
99D158,642.169,4664.861
99D159,641.9659,4665.1157
99D160,642.3841,4665.3811
99D161,642.4633,4665.3517
99D162,642.528,4665.3116
99D163,640.9831,4663.9127
99D164,641.032,4664.0093
99D165,642.3883,4665.7822
99D166,642.2214,4665.7548
99D167,642.3101,4665.7897
99D168,642.2485,4665.7967
99D169,642.1972,4665.7042
99D170,641.4696,4664.295
99D171,641.4583,4664.1696
99D172,641.5431,4663.6636
99D173,640.9494,4664.2176
99D174,641.0121,4664.2122
99D175,640.9359,4664.2561
99D176,640.9392,4664.4344
99D177,641.1583,4664.3942
99D178,641.0151,4664.4923
99D179,641.1198,4664.5883
99D180,641.0367,4664.5603
99D181,640.7827,4663.8848
99D182,640.3289,4663.3004
99D183,640.6013,4664.3037
99D184,640.3031,4664.4968
99D185,640.3886,4664.3817
99D186,640.458,4664.3216
99D187,639.4863,4661.2199
99D190,639.9463,4662.1655
99E001,647.435,4665.2659
99E002,647.3962,4665.2763
99E003,647.3471,4665.2978
99E004,647.2919,4665.325
99E005,647.0845,4665.415
99E006,646.8645,4665.7671
99E007,645.114,4666.4533
99E008,645.0535,4666.5106
99E009,644.5188,4667.3515
99E010,644.3397,4667.3028
99E011,644.3452,4667.2636
99E012,644.3748,4667.0222
99E013,647.4126,4665.1151
99E014,647.3473,4665.139
99E015,647.2658,4665.1653
99E016,647.1471,4665.2611
99E017,646.9885,4665.2633
99E018,646.9326,4665.3024
99E019,646.6133,4665.6161
99E020,646.3284,4665.7966
99E021,646.258,4665.8242
99E022,646.2688,4665.7425
99E023,646.3926,4665.4651
99E024,646.3094,4665.6821
99E025,646.852,4665.255
99E026,647.002,4665.1783
99E027,647.0407,4665.1512
99E028,647.2723,4665.1287
99E029,647.327,4665.1135
99E030,644.7877,4666.589
99E031,644.7517,4666.2916
99E032,644.839,4666.2566
99E033,644.8921,4666.2247
99E034,645.6382,4665.6811
99E035,645.5026,4665.5604
99E036,645.4431,4665.494
99E037,645.4138,4665.4035
99E038,645.4733,4665.2417
99E039,645.4552,4665.2655
99E040,645.4978,4665.4455
99E041,645.6583,4665.2825
99E042,645.6169,4665.2368
99E043,645.6004,4664.997
99E044,645.8535,4664.9627
99E045,646.0483,4665.1246
99E046,646.1249,4665.1866
99E047,645.9061,4664.7916
99E048,646.4158,4664.8234
99E049,646.5259,4664.8692
99E050,646.5143,4665.2943
99E051,646.6046,4664.6894
99E052,646.7165,4664.648
99E053,647.0513,4664.8864
99E054,647.035,4664.9529
99E055,647.0502,4665.0075
99E056,644.416,4667.8458
99E057,643.8351,4667.5925
99E058,643.6709,4667.727
99E059,643.5996,4667.816
99E060,643.8643,4668.0135
99E061,643.9653,4668.0227
99E062,643.9843,4668.1406
99E063,643.866,4668.0661
99E064,643.7046,4668.4363
99E065,643.9319,4668.3598
99E066,643.9531,4668.3218
99E067,644.0243,4668.3675
99E068,643.8429,4668.4828
99E069,644.028,4668.4286
99E070,644.037,4668.5077
99E071,644.1034,4668.5032
99E072,644.108,4668.607
99E073,644.0439,4668.6085
99E074,643.6971,4668.5125
99E075,643.6938,4670.5998
99E076,643.404,4669.9178
99E077,643.5731,4669.8008
99E078,643.6444,4668.7722
99E079,644.5896,4668.5812
99E080,644.5622,4669.4642
99E081,644.2917,4668.7245
99E082,644.2804,4668.6484
99E083,644.7494,4669.5163
99E084,644.6423,4669.7557
99E085,644.3682,4670.1341
99E086,644.2063,4670.282
99E087,644.67,4670.1613
99E088,644.6312,4670.2778
99E089,644.2549,4670.3972
99E090,643.9022,4670.6251
99E091,644.5962,4670.3669
99E092,644.7179,4670.4722
99E093,653.9788,4671.6532
99E094,654.0693,4671.8221
99E095,654.2639,4671.9822
99E096,654.336,4671.9039
99E097,654.4502,4671.9317
99E098,654.4778,4671.7825
99E099,654.2735,4670.4797
99E100,654.3852,4670.4284
99E101,651.8084,4668.3978
99E102,651.8488,4668.2747
99E104,651.9625,4668.4248
99E105,653.206,4669.6186
99E106,653.2057,4669.5266
99E107,654.3764,4669.1953
99E108,654.2777,4669.1926
99E109,653.8175,4669.1241
99E110,653.7282,4669.0823
99E111,653.7175,4669.1288
99E112,654.2772,4669.2342
99E113,653.2979,4670.7356
99E114,653.0251,4670.8732
99E115,653.2039,4670.657
99E116,653.0815,4670.7394
99E117,653.1569,4670.9467
99E118,653.4036,4671.0268
99E119,653.5335,4671.0687
99E120,653.5021,4670.9474
99E121,654.8026,4671.8257
99E122,655.6115,4669.8007
99E123,655.7077,4669.7922
99E124,655.3696,4669.5041
99E125,655.2926,4669.5807
99E126,655.3421,4669.4269
99E128,654.6591,4669.4185
99E129,655.0314,4668.3525
99E130,655.1688,4668.4504
99E131,654.8804,4668.8388
99E132,655.293,4667.9544
99E133,653.424,4668.6862
99E134,653.4168,4668.6372
99E135,652.1022,4668.2485
99E136,652.2684,4667.9646
99E137,652.1148,4667.8692
99E138,652.3149,4667.6473
99E139,652.3658,4667.6098
99E140,652.5579,4667.2954
99E141,652.4688,4667.3086
99E142,655.3623,4668.0669
99E143,641.4927,4662.7862
99E144,642.4531,4663.0239
99E145,641.0166,4661.9863
99E146,642.7791,4662.6119
99E147,640.9453,4661.922
